tweet_id,airline,username,screen_name,location,creation_date,creation_time,text,sentiment,polarity,subjectivity,favorite_count,retweet_count,source,hashtags
1113859496223301632,JetBlue,Bron theron,BronTheron,Los Angeles ,2019-04-04,17:42:53,Editing on the plane to New York today! #production #postproduction #editing #jetblue,Positive,0.17045454545454544,0.45454545454545453,3,0,Twitter for iPhone,"production, postproduction, editing, jetblue"
1113858177836171264,JetBlue,Jake D,JDSki2,,2019-04-04,17:37:38,@CaseyNeistat and @thepointsguy whats the best food in JFK Terminal 5 #jetblue?,Positive,1.0,0.3,0,0,Twitter for iPhone,jetblue
1113853168247435264,JetBlue,Roseann Steinhardt,RosestLuv,"San Diego, CA. ",2019-04-04,17:17:44,"So impressed with the true blue service, unlike American Airlines who abandoned me.   #JetBlue",Positive,0.3375,0.4375,0,0,Twitter for iPhone,JetBlue
1113850911510675462,JetBlue,KristinN,Mrs_Knorman,,2019-04-04,17:08:46,"It pays to hang out on Park Ave with your hooligans! Good to see you again, Marc!  #ScarftheCity  #JetBlue @ORLPride @JetBlue https://t.co/byKV2PRPcD",Positive,0.875,0.6000000000000001,37,3,Twitter for iPhone,"ScarftheCity, JetBlue"
1113810301730869249,JetBlue,Jamie Chin,HotSexyModel,*Turning dreams into reality*,2019-04-04,14:27:24,#ScarfTheCity thank you Lake Mary sunrail station! I got two. #JetBlue #OrlandoPride,Neutral,0.0,0.0,3,0,Facebook,"ScarfTheCity, JetBlue, OrlandoPride"
1113793599253221381,JetBlue,Idiros Saansobaal,OzRant,The Edge of Space,2019-04-04,13:21:02,"#resist #jetblue #traitors #union Don't be fooled: JetBlue president warned workers against joining a union - Don't be fooled: JetBlue president warned workers against joining a union

https://t.co/Ggl1TbbTI9",Neutral,0.0,0.0,0,0,TweetCaster for Android,"resist, jetblue, traitors, union"
1113786762260881409,JetBlue,Norma Miller,whitecoatcapxg,Vermont,2019-04-04,12:53:51,"with their fun tail art and punny plane names, #jetblue is my favorite US airline. #mosaic #flying @ John F. Kennedy International Airport https://t.co/VInKVF8vQJ",Positive,0.26666666666666666,0.39999999999999997,1,0,Instagram,"jetblue, mosaic, flying"
1113781358751617024,JetBlue,ShaneJKells,ShaneJKells,"Kingston, Jamaica",2019-04-04,12:32:23,JetBlue Security in the house today #AISK discussing school safety protocols. Thanks to Tony Greco for sharing with us today. An important and timely message for sure! #jetblue https://t.co/edQBEWxLNA,Positive,0.4083333333333334,0.6962962962962962,3,0,Twitter for iPhone,"AISK, jetblue"
1113773139954106368,JetBlue,Ja hova,jahova33604,Tampa FL,2019-04-04,11:59:44,#Jetblue #tbt @ Tampa International Airport https://t.co/CVRR1YPc4y,Neutral,0.0,0.0,0,0,Instagram,"Jetblue, tbt"
1113768820685058048,JetBlue,sbfowler,Sfowlerorlando1,,2019-04-04,11:42:34,Publix off Central Florida Parkway! #scarfthecity #jetblue @OrlandoCitySC @ORLPride https://t.co/x2csw1xbzT,Neutral,0.0,0.25,0,0,Twitter Web App,"scarfthecity, jetblue"
1113767089872019457,JetBlue,Travis Woolley,Squrd247,,2019-04-04,11:35:41,Of course I get the only tv that doesnt work on my #jetblue flight https://t.co/AT6pxy0zhe,Neutral,0.0,1.0,0,0,Twitter for iPhone,jetblue
1113766952063860736,JetBlue,sbfowler,Sfowlerorlando1,,2019-04-04,11:35:08,Official Burrito Partner #WelcomeToMoes #Scarfthecity #JetBlue #IDrive @ORLPride @OrlandoCitySC https://t.co/B5mZivbdji,Neutral,0.0,0.0,1,0,Twitter Web App,"WelcomeToMoes, Scarfthecity, JetBlue, IDrive"
1113761918664232967,JetBlue,Nydsomi,Nydsomi,Florida,2019-04-04,11:15:08,@LionNationOCSC Got mine getting off the #SunRail in Lake Mary! #JetBlue #ScarftheCity https://t.co/uNdLRpwrEd,Neutral,0.0,0.0,1,0,Twitter for iPhone,"SunRail, JetBlue, ScarftheCity"
1113756924384829440,JetBlue,sbfowler,Sfowlerorlando1,,2019-04-04,10:55:18,Flyin with high with #JetBlue #scarfthecity @OrlandoCitySC @ORLPride https://t.co/IALtQhl01B,Positive,0.16,0.5399999999999999,1,0,Twitter Web App,"JetBlue, scarfthecity"
1113755571956658176,JetBlue,sbfowler,Sfowlerorlando1,,2019-04-04,10:49:55,Believe it or not! #scarfthecity #JetBlue @OrlandoCitySC @ORLPride https://t.co/wibVed3Fmv,Neutral,0.0,0.0,1,0,Twitter Web App,"scarfthecity, JetBlue"
1113738942690492417,JetBlue,Sara and her Friend,sarasfriends33,,2019-04-04,09:43:50,"@JetBlue also, the staff on flight 601 from jfk is not helpful at all. Boarding process was a mess. I thought #jetblue was supposed to be the better airline?",Positive,0.1625,0.3375,0,0,Twitter for iPhone,jetblue
1113617941399048197,JetBlue,Eddna Giselle Esaá,GiselleEsaa,"UT: 10.597184,-67.00632",2019-04-04,01:43:01,We finally were force to buy an expensive ticket with a different airline #JetBLue who let us flight back to our home in NY without any issues. I understand that some airlines have their policies but I am a legal resident of the US and had a VALID us Visa,Negative,-0.06,0.5,0,0,Twitter for iPhone,JetBLue
1113608635521949696,JetBlue,carag,carag,Greater Orlando area,2019-04-04,01:06:03,#JetBlue youre killin me!! Why is the 9:40 flight from Newark to Orlando delayed until 11:40pm? Hope I make my vacation pick up time tomorrow....ugh.,Neutral,0.0,0.0,0,1,Twitter for iPhone,JetBlue
1113593297161867265,JetBlue,Nick Schmid,Schmid1968,,2019-04-04,00:05:06,"#jetblue not honoring your offer of bags included at the time of booking, only to charge me at the airport today. Deceptive!   I was on the phone for AN HOUR today and received NO REAL HELP.  My corporate travel department will hear about your poor service.",Negative,-0.125,0.475,0,0,Twitter for iPad,jetblue
1116396342794911744,Southwest Airlines,Arthur Anderson,ArtAnderson2000,"Las Vegas, NV",2019-04-11,17:43:24,"#SouthwestAirlines is hiring a #Corporate #Facilities Field Manager in #Oakland, apply now! #job https://t.co/knHVA13JTG https://t.co/ORpOKC3RFE",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Corporate, Facilities, Oakland, job"
1116393383126343681,Southwest Airlines,Ed Concilio,EConcilio,"Long Island, NY",2019-04-11,17:31:38,"#SouthwestAirlines is hiring! #Technology Manager-Crew #Devops in #Dallas, apply now! #job https://t.co/r8tMDEdbEc https://t.co/90yBPWRCwq",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Technology, Devops, Dallas, job"
1116388479242469376,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-11,17:12:09,Check out this #job: Senior #Manager #RPA at #SouthwestAirlines in #Dallas https://t.co/uF4dBClmsa https://t.co/5anoOGng5l,Neutral,0.0,0.0,0,0,Work For Us,"job, Manager, RPA, SouthwestAirlines, Dallas"
1116386972161982466,Southwest Airlines,bevbrent,bevbrent1,,2019-04-11,17:06:10,Are you a Financial Planning #Business Partner III (Technical #Operations) in #Dallas? #SouthwestAirlines is waiting for you! #job https://t.co/ybHN2S0Nfu https://t.co/89ENdKVjIo,Neutral,0.0,0.05,0,0,Work For Us,"Business, Operations, Dallas, SouthwestAirlines, job"
1116383151041986562,Southwest Airlines,Harvest Video,harvestvideos,"Atchison, KS",2019-04-11,16:50:59,"#NABshow2019 was fun, but our producers are glad to be back! 
#SouthwestAirlines #plane #airplane #videoproduction https://t.co/K3RbGyrHfs",Positive,0.26666666666666666,0.39999999999999997,1,0,Twitter for Android,"NABshow2019, SouthwestAirlines, plane, airplane, videoproduction"
1116376707064315905,Southwest Airlines,Rachel Ramey Design,RRameyDesign,"Indianapolis, IN",2019-04-11,16:25:22,"Midweek flights before 7am are amazing! All of our flights were half full  North Carolina was awesome, but were happy to be home  #ThursdayThoughts #BusinessTravel #NorthCarolina #SouthwestAirlines #raleigh #traveling #sewing #seamstress #fashiondesigner #alterations https://t.co/ZXIFPst1HN",Positive,0.5466666666666666,0.7233333333333334,0,0,Twitter for iPad,"ThursdayThoughts, BusinessTravel, NorthCarolina, SouthwestAirlines, raleigh, traveling, sewing, seamstress, fashiondesigner, alterations"
1116376398464258049,Southwest Airlines,Melissa Hernandez,MelissaVersace1,,2019-04-11,16:24:09,"#SouthwestAirlines is hiring! Sr #Software #Engineer - Cloud Platform / DevOps in #Dallas, apply now! #job https://t.co/8CWIcDxmNB https://t.co/LyxqB8IouP",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Software, Engineer, Dallas, job"
1116372753035202560,Southwest Airlines,Julia Harding,julhardi1,,2019-04-11,16:09:40,"#Manager SCM #Technology needed in #Dallas, apply now at #SouthwestAirlines! #job https://t.co/w0URcsrQ1G https://t.co/DSGOKpZ20m",Neutral,0.0,0.0,0,0,Work For Us,"Manager, Technology, Dallas, SouthwestAirlines, job"
1116371385457225733,Southwest Airlines,Seven,TtlbSeven,"Miami Gardens, FL",2019-04-11,16:04:14,New #job opening at #SouthwestAirlines in #Dallas! Solutions #Architect https://t.co/Uvy2b62TUJ https://t.co/orIjQZFCbE,Positive,0.17045454545454544,0.45454545454545453,0,0,Work For Us,"job, SouthwestAirlines, Dallas, Architect"
1116370854764523526,Southwest Airlines,Arthur Anderson,ArtAnderson2000,"Las Vegas, NV",2019-04-11,16:02:07,#RPA #Developer (#job) wanted in #Dallas. #SouthwestAirlines https://t.co/AHpIJidmMa https://t.co/KO1Lbc5Jwr,Neutral,0.0,0.0,0,1,Work For Us,"RPA, Developer, job, Dallas, SouthwestAirlines"
1116370625856249861,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-11,16:01:13,"#Manager SCM #Technology needed in #Dallas, apply now at #SouthwestAirlines! #job https://t.co/y4sGhzwvWY https://t.co/XZ4gzOfBJQ",Neutral,0.0,0.0,0,0,Work For Us,"Manager, Technology, Dallas, SouthwestAirlines, job"
1116369358966620161,Southwest Airlines,Lisa B,LisaBPet68,,2019-04-11,15:56:10,Check out this #job: Sr Reliability #Analyst at #SouthwestAirlines (#Dallas) https://t.co/NSRAxjndbN https://t.co/vfGqw3aNEu,Neutral,0.0,0.0,0,0,Work For Us,"job, Analyst, SouthwestAirlines, Dallas"
1116366198566993920,Southwest Airlines,Leandro Pereira,leandro_prr,,2019-04-11,15:43:37,Check out this #job: Ground Equipment #Support #Mechanic at #SouthwestAirlines in #Chicago https://t.co/DYoNDMdRDA https://t.co/IZW4nkZ6cH,Neutral,0.0,0.0,0,0,Work For Us,"job, Support, Mechanic, SouthwestAirlines, Chicago"
1116365703890853888,Southwest Airlines,Susan O'Connell,sroconn,"Catonsville, MD",2019-04-11,15:41:39,"#SouthwestAirlines is hiring! Senior Email #Developer in #Dallas, apply now! #job https://t.co/j8wE4jwFNM https://t.co/hcEQae5gpH",Neutral,0.0,0.0,1,0,Work For Us,"SouthwestAirlines, Developer, Dallas, job"
1116365698924720129,Southwest Airlines,Gabe Rios,Gabe_Rios_SWA,"Baltimore, MD",2019-04-11,15:41:38,New #job opening at #SouthwestAirlines in #Dallas! Sr Reliability #Analyst https://t.co/KPoPTUlGBT https://t.co/jfTzGAY73q,Positive,0.17045454545454544,0.45454545454545453,0,0,Work For Us,"job, SouthwestAirlines, Dallas, Analyst"
1116364565489573888,Southwest Airlines,Stefania Adamo,Puppidda78,On this place called earth!,2019-04-11,15:37:08,New #job opening at #SouthwestAirlines in #Portland! Ramp #Agent #Supervisor https://t.co/8UM3Wk2nS5 https://t.co/QLG2q08td0,Positive,0.17045454545454544,0.45454545454545453,0,0,Work For Us,"job, SouthwestAirlines, Portland, Agent, Supervisor"
1116364436170842113,Southwest Airlines,Tina,tinaclanton,,2019-04-11,15:36:37,Check out this #job: #Software #Engineer - Cloud Platform / DevOps at #SouthwestAirlines in #Dallas https://t.co/cDiUPCD91c https://t.co/hzXuQNdp27,Neutral,0.0,0.0,0,0,Work For Us,"job, Software, Engineer, SouthwestAirlines, Dallas"
1116354628046737408,Southwest Airlines,Clarissa Carroll,Clairintheair,,2019-04-11,14:57:38,Apply now to work for #SouthwestAirlines as Ramp #Agent #Supervisor! (#Portland) #job https://t.co/zjWcJdPNiP https://t.co/HWTub9EJrE,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Agent, Supervisor, Portland, job"
1116352482677010438,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-11,14:49:07,Apply now to work for #SouthwestAirlines as #System Engineer - End User #Computing! (#Dallas) #job https://t.co/QDbVsdxGBw https://t.co/fPd5FFj9jH,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, System, Computing, Dallas, job"
1116348210606411777,Southwest Airlines,Dean Lee,aldredge1961,"Dallas, Texas",2019-04-11,14:32:08,"#SouthwestAirlines is looking for a Ground Equipment #Support #Mechanic, apply now! (#Chicago) #job https://t.co/ZjmUIjI0cv https://t.co/4CEkgK8uRR",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Support, Mechanic, Chicago, job"
1116345696603525126,Southwest Airlines,Arthur Anderson,ArtAnderson2000,"Las Vegas, NV",2019-04-11,14:22:09,Check out this #job: Senior #Manager #RPA at #SouthwestAirlines in #Dallas https://t.co/ozOzX9tj6w https://t.co/ld1vE7Cqaj,Neutral,0.0,0.0,0,0,Work For Us,"job, Manager, RPA, SouthwestAirlines, Dallas"
1116341787940020224,Southwest Airlines,Randolph Cockrell,wolfestreet,"Baltimore, MD",2019-04-11,14:06:37,Check out this #job: Customer #Service #Agent at #SouthwestAirlines (#SanJose) https://t.co/6xB0yYoxrw https://t.co/a0Sd2eSGL8,Neutral,0.0,0.0,0,0,Work For Us,"job, Service, Agent, SouthwestAirlines, SanJose"
1116334261571870721,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-11,13:36:43,"#SouthwestAirlines is looking for a Sr #Software #EngineerSite Reliability Engineer in #Dallas, apply now! #job https://t.co/7zQvBcVUxU https://t.co/mypw5XpjiS",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Software, EngineerSite, Dallas, job"
1116333341077327872,Southwest Airlines,Ed Concilio,EConcilio,"Long Island, NY",2019-04-11,13:33:03,Sr #Software #EngineerSite Reliability Engineer (#job) wanted in #Dallas. #SouthwestAirlines https://t.co/BlXFJA4jpP https://t.co/AyTfQpGYnv,Neutral,0.0,0.0,1,0,Work For Us,"Software, EngineerSite, job, Dallas, SouthwestAirlines"
1116332599423770624,Southwest Airlines,Lisa B,LisaBPet68,,2019-04-11,13:30:06,#Enterprise Sr CI #Consultant (#job) wanted in #Dallas. #SouthwestAirlines https://t.co/8td6WErRpu https://t.co/Ec1BqfnHxF,Neutral,0.0,0.0,0,0,Work For Us,"Enterprise, Consultant, job, Dallas, SouthwestAirlines"
1116330270028980225,Southwest Airlines,Tourist Timm,TouristTimm,Everywhere,2019-04-11,13:20:51,"Delayed flight and I still dont like flying.





#chickiesandpetes #southwestairlines #flying #airplane #boeing #boeing737 #idontlikeflying #phl #mco #solotrip... https://t.co/xHruY6oHic",Neutral,0.0,0.0,0,2,Instagram,"chickiesandpetes, southwestairlines, flying, airplane, boeing, boeing737, idontlikeflying, phl, mco, solotrip"
1116329076652945408,Southwest Airlines,Gabe Rios,Gabe_Rios_SWA,"Baltimore, MD",2019-04-11,13:16:06,Check out this #job: #System Engineer - End User #Computing at #SouthwestAirlines (#Dallas) https://t.co/7nI8gGjukj https://t.co/qOHEXGp3gY,Neutral,0.0,0.0,0,0,Work For Us,"job, System, Computing, SouthwestAirlines, Dallas"
1116320841954930688,Southwest Airlines,Tammy Rose,ChopperTammy,"Houston, TX",2019-04-11,12:43:23,#Waving to #SouthwestAirlines as we land at #HoustonHobby. #SkyEye13 #Abc13 #stateoftheart https://t.co/tA2ZZmL0ia,Neutral,0.0,0.0,8,1,Twitter for iPhone,"Waving, SouthwestAirlines, HoustonHobby, SkyEye13, Abc13, stateoftheart"
1116311915423129601,Southwest Airlines,Barby Ingle *\O/*,BarbyIngle,"Phoenix, AZ",2019-04-11,12:07:55,"We love #southwestairlines,  always our first choice to fly.. Here we come Dallas... #HealtheVoices19 - #KenAndBarby https://t.co/FAjH1rN0YL",Positive,0.5166666666666667,0.6111111111111112,14,1,Twitter for Android,"southwestairlines, HealtheVoices19, KenAndBarby"
1116288423428489217,Southwest Airlines,Kristina Witmer,witgirl,"Dallas / Fort Worth, TX",2019-04-11,10:34:34,Early (really early) flight to New Orleans #nola #southwestairlines #minivacation @ Dallas Love Field https://t.co/UpkVW51ght,Positive,0.2090909090909091,0.4136363636363636,0,0,Instagram,"nola, southwestairlines, minivacation"
1116250278121148418,Southwest Airlines,chelle,myreid_,Chicago,2019-04-11,08:02:59,"Flying through the clouds.

My favorite thing about flying. 

#southwest #SouthwestAirlines #travel #photography #video #StormHour #ThePhotoHour #clouds https://t.co/gdZuD0sG3z",Positive,0.5,1.0,19,3,Twitter for Android,"southwest, SouthwestAirlines, travel, photography, video, StormHour, ThePhotoHour, clouds"
1116186895766126593,Southwest Airlines,thedarkdade,thedarkdad3,USA,2019-04-11,03:51:08,#Paid for fiance's #flight @SouthwestAir #southwest #SouthwestAirlines 1st time I am not #traveling with her in a while  #sigh #MeTime here I come! Few #projects I wanna tackle while shes away.,Negative,-0.2,0.1,0,0,Twitter Web Client,"Paid, flight, southwest, SouthwestAirlines, traveling, sigh, MeTime, projects"
1116168638187360257,Southwest Airlines,bevbrent,bevbrent1,,2019-04-11,02:38:35,"#SouthwestAirlines is hiring a Sr #Software #EngineerSite Reliability Engineer, apply now! (#Dallas) #job https://t.co/SpiMdyIP1Q https://t.co/5VbxLPHGlh",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Software, EngineerSite, Dallas, job"
1116165997835292672,Southwest Airlines,Julia Harding,julhardi1,,2019-04-11,02:28:05,"#SouthwestAirlines is hiring! Senior #Manager #RPA in #Dallas, apply now! #job https://t.co/PxOei8HwAR https://t.co/8VfaygzXqV",Neutral,0.0,0.0,1,0,Work For Us,"SouthwestAirlines, Manager, RPA, Dallas, job"
1116144856274018304,Southwest Airlines,DJ TOON,DAREAL_DJTOON,"Miami, FL",2019-04-11,01:04:05,"#SouthwestAirlines is looking for a #RPA Sr #Developer in #Dallas, apply now! #job https://t.co/jUInk9K40R https://t.co/quApG40HnQ",Neutral,0.0,0.0,0,1,Work For Us,"SouthwestAirlines, RPA, Developer, Dallas, job"
1116142014716882944,Southwest Airlines,Aaron Shafer,swshafe,"Mechanicsburg, PA",2019-04-11,00:52:47,Check out this #job: Ramp #Agent at #SouthwestAirlines in #Denver https://t.co/4XKHLPCUIN https://t.co/JSlU7GnCCb,Neutral,0.0,0.0,0,0,Work For Us,"job, Agent, SouthwestAirlines, Denver"
1116140110154694656,Southwest Airlines,Julia Harding,julhardi1,,2019-04-11,00:45:13,"#SouthwestAirlines is hiring a #Facilities #Project Mgr I, apply now! (#Dallas) #job https://t.co/yPDm1LWU8J https://t.co/7MiAqpEdEv",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Facilities, Project, Dallas, job"
1116139675884969985,Southwest Airlines,Arthur Anderson,ArtAnderson2000,"Las Vegas, NV",2019-04-11,00:43:30,New #job opening at #SouthwestAirlines in #Dallas! #Enterprise Sr CI #Consultant https://t.co/nDDhWBWeDr https://t.co/CKLHG6slXw,Positive,0.17045454545454544,0.45454545454545453,0,0,Work For Us,"job, SouthwestAirlines, Dallas, Enterprise, Consultant"
1116134414587768833,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-11,00:22:35,"#SouthwestAirlines is hiring an #Operations #Research Developer, apply now! (#Dallas) #job https://t.co/Ief17Gw72P https://t.co/MlXUNAcqoF",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Operations, Research, Dallas, job"
1116133153519828993,Southwest Airlines,bevbrent,bevbrent1,,2019-04-11,00:17:35,Apply now to work for #SouthwestAirlines as #Provisioning #Agent! (#Nashville) #job https://t.co/22WPDRCfNF https://t.co/DQCyOQ2IBr,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Provisioning, Agent, Nashville, job"
1116126365428920320,Southwest Airlines,Dawn Cunning,dawn_cunning,,2019-04-10,23:50:36,#Process Improvement &amp; Compliance #Consultant needed in #Dallas at #SouthwestAirlines. Apply now! #job https://t.co/JKwMLwpwNz https://t.co/2ZujSpaX37,Neutral,0.0,0.0,0,0,Work For Us,"Process, Consultant, Dallas, SouthwestAirlines, job"
1116116547473477632,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-10,23:11:36,Apply now to work for #SouthwestAirlines as #RPA Sr #Developer! (#Dallas) #job https://t.co/twQyXOzLWA https://t.co/Ow7GaiV8EB,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, RPA, Developer, Dallas, job"
1116116292036116487,Southwest Airlines,Maricella(Angel) G.,MariAngelvilife,"Chula Vista, CA",2019-04-10,23:10:35,New #job opening at #SouthwestAirlines in #Dallas! Senior Email #Developer https://t.co/sJD1eLsFBq https://t.co/m9aVpxSvIQ,Positive,0.17045454545454544,0.45454545454545453,1,0,Work For Us,"job, SouthwestAirlines, Dallas, Developer"
1116115286338539521,Southwest Airlines,Rob Corley,romicore,Texas,2019-04-10,23:06:35,Apply now to work for #SouthwestAirlines as Financial Planning #Business Partner III (Technical #Operations)! (#Dallas) #job https://t.co/1C5Q79Phdq https://t.co/4O5CGhgsmG,Neutral,0.0,0.05,0,0,Work For Us,"SouthwestAirlines, Business, Operations, Dallas, job"
1116114554260467712,Southwest Airlines,Arthur Anderson,ArtAnderson2000,"Las Vegas, NV",2019-04-10,23:03:40,Are you a #Facilities #Project Mgr I in #Dallas? #SouthwestAirlines is waiting for you! #job https://t.co/oHxquqvgJn https://t.co/XILJOO36hW,Neutral,0.0,0.0,0,0,Work For Us,"Facilities, Project, Dallas, SouthwestAirlines, job"
1116114278174613507,Southwest Airlines,Lisa B,LisaBPet68,,2019-04-10,23:02:34,"#SouthwestAirlines is looking for a #System Engineer - End User #Computing in #Dallas, apply now! #job https://t.co/iao9XhgqVl https://t.co/y4N6tVQEha",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, System, Computing, Dallas, job"
1116113523363467264,Southwest Airlines,Julia Harding,julhardi1,,2019-04-10,22:59:35,Check out this #job: #Corporate #Facilities Field Manager at #SouthwestAirlines (#Oakland) https://t.co/4GM2EyRn6J https://t.co/Z67kAyPtyy,Neutral,0.0,0.0,0,0,Work For Us,"job, Corporate, Facilities, SouthwestAirlines, Oakland"
1116112858251759618,Southwest Airlines,Blake Tinsley,JohnBTinsley,"California, USA",2019-04-10,22:56:56,Scariest flight ever!!! @SouthwestAir everyone is kissing the ground after that last 20 mins. I dont know if I want to keep my return ticket #SouthwestAirlines,Neutral,0.0,0.06666666666666667,0,0,Twitter for iPhone,SouthwestAirlines
1116112033903149058,Southwest Airlines,Gabe Rios,Gabe_Rios_SWA,"Baltimore, MD",2019-04-10,22:53:39,#Manager SCM #Technology needed in #Dallas at #SouthwestAirlines. Apply now! #job https://t.co/zplpiIQ2jv https://t.co/PZH4DHGQ4x,Neutral,0.0,0.0,0,0,Work For Us,"Manager, Technology, Dallas, SouthwestAirlines, job"
1116110409348603906,Southwest Airlines,energyguy,LintayEnergy,"Connecticut, USA",2019-04-10,22:47:12,Are you a #Business Consultant #Sales Analytics in #Dallas? #SouthwestAirlines is waiting for you! #job https://t.co/0UVRO47WCi https://t.co/RBvFGNyMKy,Neutral,0.0,0.0,0,0,Work For Us,"Business, Sales, Dallas, SouthwestAirlines, job"
1116105862442041345,Southwest Airlines,Stephanie Grantham,stephjgrantham,"Midlothian, TX",2019-04-10,22:29:08,"#SouthwestAirlines is hiring a #Business Consultant #Sales Analytics in #Dallas, apply now! #job https://t.co/nSV6YDcrZP https://t.co/KV95uNxsTB",Neutral,0.0,0.0,0,1,Work For Us,"SouthwestAirlines, Business, Sales, Dallas, job"
1116103081287200775,Southwest Airlines,sebradshaw,sebradshaw,,2019-04-10,22:18:05,Check out this #job: #Operations #Agent - Part Time at #SouthwestAirlines in #Portland https://t.co/1iANu8Z81h https://t.co/yTPZHMgyPo,Neutral,0.0,0.0,0,0,Work For Us,"job, Operations, Agent, SouthwestAirlines, Portland"
1116101133351772161,Southwest Airlines,Kenneth Holland,KennethHolland,"Grapevine, TX",2019-04-10,22:10:21,"Herb Kelleher and Your Customer Service Lesson https://t.co/IXCj6LOgd1 #southwestairlines
#affiliatemarketing",Neutral,0.0,0.0,0,0,The Social Jukebox,"southwestairlines, affiliatemarketing"
1116098793391427584,Southwest Airlines,AviationLawNews,AviationLawNews,WorldWide Information,2019-04-10,22:01:03,Only one US airline made TripAdvisor's world's best airlines list https://t.co/Pdu7oofPGG via @nypost  #SouthwestAirlines,Positive,0.5,0.65,0,0,Hootsuite Inc.,SouthwestAirlines
1116098308039163904,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-10,21:59:07,"#SouthwestAirlines is hiring! #Facilities #Project Mgr I in #Dallas, apply now! #job https://t.co/259ED2o8zM https://t.co/fqAU7mFenL",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Facilities, Project, Dallas, job"
1116096162707251200,Southwest Airlines,bevbrent,bevbrent1,,2019-04-10,21:50:35,#Technology Manager-Crew #Devops (#job) wanted in #Dallas. #SouthwestAirlines https://t.co/z2MEAGnLlE https://t.co/9kdWL5RbHK,Neutral,0.0,0.0,0,0,Work For Us,"Technology, Devops, job, Dallas, SouthwestAirlines"
1116090641660940288,Southwest Airlines,Ed Concilio,EConcilio,"Long Island, NY",2019-04-10,21:28:39,Senior #Analyst #Sales Analytics needed in #Dallas at #SouthwestAirlines. Apply now! #job https://t.co/1iGvDthEud https://t.co/pOb2qeWIgp,Neutral,0.0,0.0,0,0,Work For Us,"Analyst, Sales, Dallas, SouthwestAirlines, job"
1116089493054947329,Southwest Airlines,Arthur Anderson,ArtAnderson2000,"Las Vegas, NV",2019-04-10,21:24:05,Apply now to work for #SouthwestAirlines as #Manager Reliability in #Dallas! #job https://t.co/KMNpVHGbck https://t.co/n7uX834iJ5,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Manager, Dallas, job"
1116088608350453762,Southwest Airlines,Shari Conaway,shariatswa,"Dallas, Texas",2019-04-10,21:20:34,Check out this #job: Supervisor #Airframe Field #Services at #SouthwestAirlines (#Everett) https://t.co/pIh3jfAPBg https://t.co/LxeTrBMNdy,Neutral,0.0,0.0,0,0,Work For Us,"job, Airframe, Services, SouthwestAirlines, Everett"
1116087716066791424,Southwest Airlines,Julia Harding,julhardi1,,2019-04-10,21:17:02,Apply now to work for #SouthwestAirlines as #Provisioning #Agent in #Nashville! #job https://t.co/J9ZVbm5WkZ https://t.co/kCT7GpD4Sh,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Provisioning, Agent, Nashville, job"
1116087710949810177,Southwest Airlines,Leigh Hassell,swaleigh,"Dallas, TX",2019-04-10,21:17:00,"#SouthwestAirlines is looking for a Revenue #Accounting Senior #Specialist in #Dallas, apply now! #job https://t.co/UDCNDv1HhO https://t.co/Zb6H7wEm0x",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Accounting, Specialist, Dallas, job"
1116082234291826693,Southwest Airlines,Angi Avalos,AngiGoedeAvalos,"San Antonio, TX",2019-04-10,20:55:15,Check out this #job: #Software #Engineer - Cloud Platform / DevOps at #SouthwestAirlines in #Dallas https://t.co/KEV7ejW4XX https://t.co/Krla5pQ1B6,Neutral,0.0,0.0,0,0,Work For Us,"job, Software, Engineer, SouthwestAirlines, Dallas"
